nama_prov,value_prov,nama_kab,value_kab,variable_kec,nama_kec,value_kec,kab,kec
"SULAWESI BARAT",76,"MAMUJU UTARA",7605,SUB_DISTRI,LARIANG,7605022,05,022
"SULAWESI BARAT",76,"MAMUJU UTARA",7605,SUB_DISTRI,PASANGKAYU,7605030,05,030
"SULAWESI BARAT",76,"MAMUJU UTARA",7605,SUB_DISTRI,"TIKKE RAYA",7605031,05,031
"SULAWESI BARAT",76,"MAMUJU UTARA",7605,SUB_DISTRI,PEDONGGA,7605032,05,032
"SULAWESI BARAT",76,"MAMUJU UTARA",7605,SUB_DISTRI,BAMBALAMOTU,7605040,05,040
"SULAWESI BARAT",76,"MAMUJU UTARA",7605,SUB_DISTRI,BAMBAIRA,7605041,05,041
"SULAWESI BARAT",76,"MAMUJU UTARA",7605,SUB_DISTRI,SARJO,7605042,05,042
MALUKU,81,"MALUKU TENGGARA BARAT",8101,SUB_DISTRI,"TANIMBAR SELATAN",8101040,01,040
MALUKU,81,"MALUKU TENGGARA BARAT",8101,SUB_DISTRI,"WER TAMRIAN",8101041,01,041
MALUKU,81,"MALUKU TENGGARA BARAT",8101,SUB_DISTRI,"WER MAKTIAN",8101042,01,042
MALUKU,81,"MALUKU TENGGARA BARAT",8101,SUB_DISTRI,SELARU,8101043,01,043
MALUKU,81,"MALUKU TENGGARA BARAT",8101,SUB_DISTRI,"TANIMBAR UTARA",8101050,01,050
MALUKU,81,"MALUKU TENGGARA BARAT",8101,SUB_DISTRI,YARU,8101051,01,051
MALUKU,81,"MALUKU TENGGARA BARAT",8101,SUB_DISTRI,"WUAR LABOBAR",8101052,01,052
MALUKU,81,"MALUKU TENGGARA BARAT",8101,SUB_DISTRI,NIRUNMAS,8101053,01,053
MALUKU,81,"MALUKU TENGGARA BARAT",8101,SUB_DISTRI,KORMOMOLIN,8101054,01,054
MALUKU,81,"MALUKU TENGGARA",8102,SUB_DISTRI,"KEI KECIL",8102010,02,010
MALUKU,81,"MALUKU TENGGARA",8102,SUB_DISTRI,"KEI KECIL BARAT",8102012,02,012
MALUKU,81,"MALUKU TENGGARA",8102,SUB_DISTRI,"KEI KECIL TIMUR",8102013,02,013
MALUKU,81,"MALUKU TENGGARA",8102,SUB_DISTRI,"KEI BESAR",8102020,02,020
MALUKU,81,"MALUKU TENGGARA",8102,SUB_DISTRI,"KEI BESAR UTARA TIMUR",8102021,02,021
MALUKU,81,"MALUKU TENGGARA",8102,SUB_DISTRI,"KEI BESAR SELATAN",8102022,02,022
MALUKU,81,"MALUKU TENGAH",8103,SUB_DISTRI,BANDA,8103010,03,010
MALUKU,81,"MALUKU TENGAH",8103,SUB_DISTRI,TEHORU,8103040,03,040
MALUKU,81,"MALUKU TENGAH",8103,SUB_DISTRI,AMAHAI,8103050,03,050
MALUKU,81,"MALUKU TENGAH",8103,SUB_DISTRI,"KOTA MASOHI",8103051,03,051
MALUKU,81,"MALUKU TENGAH",8103,SUB_DISTRI,"TELUK ELPAPUTIH",8103052,03,052
MALUKU,81,"MALUKU TENGAH",8103,SUB_DISTRI,"TEON NILA SERUA",8103060,03,060
MALUKU,81,"MALUKU TENGAH",8103,SUB_DISTRI,SAPARUA,8103080,03,080
MALUKU,81,"MALUKU TENGAH",8103,SUB_DISTRI,NUSALAUT,8103081,03,081
MALUKU,81,"MALUKU TENGAH",8103,SUB_DISTRI,"P. HARUKU",8103090,03,090
MALUKU,81,"MALUKU TENGAH",8103,SUB_DISTRI,SALAHUTU,8103100,03,100
MALUKU,81,"MALUKU TENGAH",8103,SUB_DISTRI,LEIHITU,8103110,03,110
MALUKU,81,"MALUKU TENGAH",8103,SUB_DISTRI,"LEIHITU BARAT",8103111,03,111
MALUKU,81,"MALUKU TENGAH",8103,SUB_DISTRI,"SERAM UTARA",8103140,03,140
MALUKU,81,"MALUKU TENGAH",8103,SUB_DISTRI,"SERAM UTARA BARAT",8103141,03,141
MALUKU,81,BURU,8104,SUB_DISTRI,NAMLEA,8104020,04,020
MALUKU,81,BURU,8104,SUB_DISTRI,WAEAPO,8104021,04,021
MALUKU,81,BURU,8104,SUB_DISTRI,WAPLAU,8104022,04,022
MALUKU,81,BURU,8104,SUB_DISTRI,"BATA BUAL",8104023,04,023
MALUKU,81,BURU,8104,SUB_DISTRI,"AIR BUAYA",8104030,04,030
MALUKU,81,"KEPULAUAN ARU",8105,SUB_DISTRI,"ARU SELATAN",8105010,05,010
MALUKU,81,"KEPULAUAN ARU",8105,SUB_DISTRI,"ARU SELATAN TIMUR",8105011,05,011
MALUKU,81,"KEPULAUAN ARU",8105,SUB_DISTRI,"ARU TENGAH",8105020,05,020
MALUKU,81,"KEPULAUAN ARU",8105,SUB_DISTRI,"ARU TENGAH TIMUR",8105021,05,021
MALUKU,81,"KEPULAUAN ARU",8105,SUB_DISTRI,"ARU TENGAH SELATAN",8105022,05,022
MALUKU,81,"KEPULAUAN ARU",8105,SUB_DISTRI,"PULAU-PULAU ARU",8105030,05,030
MALUKU,81,"KEPULAUAN ARU",8105,SUB_DISTRI,"ARU UTARA",8105031,05,031
MALUKU,81,"SERAM BAGIAN BARAT",8106,SUB_DISTRI,"HUAMUAL BELAKANG",8106010,06,010
MALUKU,81,"SERAM BAGIAN BARAT",8106,SUB_DISTRI,"SERAM BARAT",8106020,06,020
MALUKU,81,"SERAM BAGIAN BARAT",8106,SUB_DISTRI,KAIRATU,8106030,06,030
MALUKU,81,"SERAM BAGIAN BARAT",8106,SUB_DISTRI,TANIWEL,8106040,06,040
MALUKU,81,"SERAM BAGIAN TIMUR",8107,SUB_DISTRI,"PULAU GOROM",8107010,07,010
MALUKU,81,"SERAM BAGIAN TIMUR",8107,SUB_DISTRI,WAKATE,8107011,07,011
MALUKU,81,"SERAM BAGIAN TIMUR",8107,SUB_DISTRI,"SERAM TIMUR",8107020,07,020
MALUKU,81,"SERAM BAGIAN TIMUR",8107,SUB_DISTRI,"TUTUK TOLU",8107021,07,021
MALUKU,81,"SERAM BAGIAN TIMUR",8107,SUB_DISTRI,WERINAMA,8107030,07,030
MALUKU,81,"SERAM BAGIAN TIMUR",8107,SUB_DISTRI,BULA,8107040,07,040
MALUKU,81,"MALUKU BARAT DAYA",8108,SUB_DISTRI,"PP. WETAR",8108010,08,010
MALUKU,81,"MALUKU BARAT DAYA",8108,SUB_DISTRI,"PP. TERSELATAN",8108020,08,020
MALUKU,81,"MALUKU BARAT DAYA",8108,SUB_DISTRI,"LETI MOA LAKOR",8108030,08,030
MALUKU,81,"MALUKU BARAT DAYA",8108,SUB_DISTRI,"MOA LAKOR",8108040,08,040
MALUKU,81,"MALUKU BARAT DAYA",8108,SUB_DISTRI,DAMER,8108050,08,050
MALUKU,81,"MALUKU BARAT DAYA",8108,SUB_DISTRI,"MDONA HIERA",8108060,08,060
MALUKU,81,"MALUKU BARAT DAYA",8108,SUB_DISTRI,"PP. BABAR",8108070,08,070
MALUKU,81,"MALUKU BARAT DAYA",8108,SUB_DISTRI,"BABAR TIMUR",8108080,08,080
MALUKU,81,"BURU SELATAN",8109,SUB_DISTRI,"KEPALA MADAN",8109010,09,010
MALUKU,81,"BURU SELATAN",8109,SUB_DISTRI,LEKSULA,8109020,09,020
MALUKU,81,"BURU SELATAN",8109,SUB_DISTRI,NAMROLE,8109030,09,030
MALUKU,81,"BURU SELATAN",8109,SUB_DISTRI,WAISAMA,8109040,09,040
MALUKU,81,"BURU SELATAN",8109,SUB_DISTRI,AMBALAU,8109050,09,050
MALUKU,81,"KOTA AMBON",8171,SUB_DISTRI,NUSANIWE,8171010,71,010
MALUKU,81,"KOTA AMBON",8171,SUB_DISTRI,SIRIMAU,8171020,71,020
MALUKU,81,"KOTA AMBON",8171,SUB_DISTRI,"TELUK AMBON",8171030,71,030
MALUKU,81,"KOTA AMBON",8171,SUB_DISTRI,BAGUALA,8171040,71,040
MALUKU,81,"KOTA AMBON",8171,SUB_DISTRI,"LEITIMUR SELATAN",8171050,71,050
MALUKU,81,"KOTA TUAL",8172,SUB_DISTRI,"PP. KUR",8172010,72,010
MALUKU,81,"KOTA TUAL",8172,SUB_DISTRI,"TAYANDO TAM",8172020,72,020
MALUKU,81,"KOTA TUAL",8172,SUB_DISTRI,"PULAU DULLAH UTARA",8172030,72,030
MALUKU,81,"KOTA TUAL",8172,SUB_DISTRI,"PULAU DULLAH SELATAN",8172040,72,040
"MALUKU UTARA",82,"HALMAHERA BARAT",8201,SUB_DISTRI,JAILOLO,8201090,01,090
"MALUKU UTARA",82,"HALMAHERA BARAT",8201,SUB_DISTRI,"JAILOLO SELATAN",8201091,01,091
"MALUKU UTARA",82,"HALMAHERA BARAT",8201,SUB_DISTRI,"JAILOLO TIMUR",8201092,01,092
"MALUKU UTARA",82,"HALMAHERA BARAT",8201,SUB_DISTRI,SAHU,8201100,01,100
"MALUKU UTARA",82,"HALMAHERA BARAT",8201,SUB_DISTRI,"SAHU TIMUR",8201101,01,101
"MALUKU UTARA",82,"HALMAHERA BARAT",8201,SUB_DISTRI,IBU,8201130,01,130
"MALUKU UTARA",82,"HALMAHERA BARAT",8201,SUB_DISTRI,"IBU SELATAN",8201131,01,131
"MALUKU UTARA",82,"HALMAHERA BARAT",8201,SUB_DISTRI,"IBU UTARA",8201132,01,132
"MALUKU UTARA",82,"HALMAHERA BARAT",8201,SUB_DISTRI,LOLODA,8201140,01,140
"MALUKU UTARA",82,"HALMAHERA TENGAH",8202,SUB_DISTRI,WEDA,8202030,02,030
"MALUKU UTARA",82,"HALMAHERA TENGAH",8202,SUB_DISTRI,"WEDA SELATAN",8202031,02,031
"MALUKU UTARA",82,"HALMAHERA TENGAH",8202,SUB_DISTRI,"WEDA UTARA",8202032,02,032
"MALUKU UTARA",82,"HALMAHERA TENGAH",8202,SUB_DISTRI,"WEDA TENGAH",8202033,02,033
"MALUKU UTARA",82,"HALMAHERA TENGAH",8202,SUB_DISTRI,"PULAU GEBE",8202041,02,041
"MALUKU UTARA",82,"HALMAHERA TENGAH",8202,SUB_DISTRI,PATANI,8202042,02,042
"MALUKU UTARA",82,"HALMAHERA TENGAH",8202,SUB_DISTRI,"PATANI UTARA",8202043,02,043
"MALUKU UTARA",82,"HALMAHERA TENGAH",8202,SUB_DISTRI,"PATANI BARAT",8202044,02,044
"MALUKU UTARA",82,"KEPULAUAN SULA",8203,SUB_DISTRI,"SULA BESI BARAT",8203010,03,010
"MALUKU UTARA",82,"KEPULAUAN SULA",8203,SUB_DISTRI,"SULABESI SELATAN",8203011,03,011
"MALUKU UTARA",82,"KEPULAUAN SULA",8203,SUB_DISTRI,SANANA,8203020,03,020
"MALUKU UTARA",82,"KEPULAUAN SULA",8203,SUB_DISTRI,"SULA BESI TENGAH",8203021,03,021
"MALUKU UTARA",82,"KEPULAUAN SULA",8203,SUB_DISTRI,"SULABESI TIMUR",8203022,03,022
"MALUKU UTARA",82,"KEPULAUAN SULA",8203,SUB_DISTRI,"SANANA UTARA",8203023,03,023
"MALUKU UTARA",82,"KEPULAUAN SULA",8203,SUB_DISTRI,"MANGOLI TIMUR",8203030,03,030
"MALUKU UTARA",82,"KEPULAUAN SULA",8203,SUB_DISTRI,"MANGOLI TENGAH",8203031,03,031
"MALUKU UTARA",82,"KEPULAUAN SULA",8203,SUB_DISTRI,"MANGOLI UTARA TIMUR",8203032,03,032
"MALUKU UTARA",82,"KEPULAUAN SULA",8203,SUB_DISTRI,"MANGOLI BARAT",8203040,03,040
"MALUKU UTARA",82,"KEPULAUAN SULA",8203,SUB_DISTRI,"MANGOLI UTARA",8203041,03,041
"MALUKU UTARA",82,"KEPULAUAN SULA",8203,SUB_DISTRI,"MANGOLI SELATAN",8203042,03,042
"MALUKU UTARA",82,"KEPULAUAN SULA",8203,SUB_DISTRI,"TALIABU TIMUR",8203050,03,050
"MALUKU UTARA",82,"KEPULAUAN SULA",8203,SUB_DISTRI,"TALIABU TIMUR SELATAN",8203051,03,051
"MALUKU UTARA",82,"KEPULAUAN SULA",8203,SUB_DISTRI,"TALIABU BARAT",8203060,03,060
"MALUKU UTARA",82,"KEPULAUAN SULA",8203,SUB_DISTRI,"TALIABU UTARA",8203061,03,061
"MALUKU UTARA",82,"KEPULAUAN SULA",8203,SUB_DISTRI,"TALIABU BARAT LAUT",8203062,03,062
"MALUKU UTARA",82,"KEPULAUAN SULA",8203,SUB_DISTRI,LEDE,8203063,03,063
"MALUKU UTARA",82,"KEPULAUAN SULA",8203,SUB_DISTRI,"TALIABU SELATAN",8203064,03,064
"MALUKU UTARA",82,"HALMAHERA SELATAN",8204,SUB_DISTRI,"OBI SELATAN",8204010,04,010
"MALUKU UTARA",82,"HALMAHERA SELATAN",8204,SUB_DISTRI,OBI,8204020,04,020
"MALUKU UTARA",82,"HALMAHERA SELATAN",8204,SUB_DISTRI,"OBI BARAT",8204021,04,021
"MALUKU UTARA",82,"HALMAHERA SELATAN",8204,SUB_DISTRI,"OBI TIMUR",8204022,04,022
"MALUKU UTARA",82,"HALMAHERA SELATAN",8204,SUB_DISTRI,"OBI UTARA",8204023,04,023
"MALUKU UTARA",82,"HALMAHERA SELATAN",8204,SUB_DISTRI,BACAN,8204030,04,030
"MALUKU UTARA",82,"HALMAHERA SELATAN",8204,SUB_DISTRI,"MANDIOLI SELATAN",8204031,04,031
"MALUKU UTARA",82,"HALMAHERA SELATAN",8204,SUB_DISTRI,"MANDIOLI UTARA",8204032,04,032
"MALUKU UTARA",82,"HALMAHERA SELATAN",8204,SUB_DISTRI,"BACAN SELATAN",8204033,04,033
"MALUKU UTARA",82,"HALMAHERA SELATAN",8204,SUB_DISTRI,"BATANG LOMANG",8204034,04,034
"MALUKU UTARA",82,"HALMAHERA SELATAN",8204,SUB_DISTRI,"BACAN TIMUR",8204040,04,040
"MALUKU UTARA",82,"HALMAHERA SELATAN",8204,SUB_DISTRI,"BACAN TIMUR SELATAN",8204041,04,041
"MALUKU UTARA",82,"HALMAHERA SELATAN",8204,SUB_DISTRI,"BACAN TIMUR TENGAH",8204042,04,042
"MALUKU UTARA",82,"HALMAHERA SELATAN",8204,SUB_DISTRI,"BACAN BARAT",8204050,04,050
"MALUKU UTARA",82,"HALMAHERA SELATAN",8204,SUB_DISTRI,"KASIRUTA BARAT",8204051,04,051
"MALUKU UTARA",82,"HALMAHERA SELATAN",8204,SUB_DISTRI,"KASIRUTA TIMUR",8204052,04,052
"MALUKU UTARA",82,"HALMAHERA SELATAN",8204,SUB_DISTRI,"BACAN BARAT UTARA",8204053,04,053
"MALUKU UTARA",82,"HALMAHERA SELATAN",8204,SUB_DISTRI,KAYOA,8204060,04,060
"MALUKU UTARA",82,"HALMAHERA SELATAN",8204,SUB_DISTRI,"KAYOA BARAT",8204061,04,061
"MALUKU UTARA",82,"HALMAHERA SELATAN",8204,SUB_DISTRI,"KAYOA SELATAN",8204062,04,062
"MALUKU UTARA",82,"HALMAHERA SELATAN",8204,SUB_DISTRI,"KAYOA UTARA",8204063,04,063
"MALUKU UTARA",82,"HALMAHERA SELATAN",8204,SUB_DISTRI,"PULAU MAKIAN",8204070,04,070
"MALUKU UTARA",82,"HALMAHERA SELATAN",8204,SUB_DISTRI,"MAKIAN BARAT",8204071,04,071
